dish_id,image_path,calories,calorie_level,mass,fat,carb,protein,split
dish_1572625859,,0.0,low,250.0,0.0,0.0,0.0,train
dish_1565728562,,354.982239,low,262.0,14.151336,25.374428,29.570669,train
dish_1567711272,,188.860001,low,71.0,6.887,23.43,7.81,train
dish_1561751958,,381.226379,low,293.0,19.166792,10.987133,37.790176,train
dish_1558113430,,7.84,low,28.0,0.112,1.484,0.616,train
dish_1564518512,,270.70752,low,163.0,10.088751,26.596989,17.808199,train
dish_1562947885,,215.970001,low,313.0,0.626,56.340004,2.191,train
dish_1565974375,,459.849976,medium,85.0,35.700001,1.19,31.450001,train
dish_1565379827,,150.530945,low,235.0,4.162645,27.104969,2.631936,train
dish_1550774895,,219.75,low,175.0,6.777,40.98,2.781,train
dish_1564429702,,39.5,low,158.0,0.474,7.9,2.844,train
dish_1561060703,,538.466736,medium,445.0,23.648355,44.77372,37.730045,train
dish_1572453675,,0.0,low,38.0,0.0,0.0,0.0,train
dish_1550776854,,64.32,low,12.0,4.2,6.36,0.84,train
dish_1567789256,,792.218384,medium,319.0,64.688202,9.403199,41.4034,train
dish_1559846504,,126.172005,low,233.0,0.329,32.792,1.572,train
dish_1563464651,,312.0,low,130.0,9.2,46.645,10.868001,train
dish_1568144855,,100.748169,low,212.0,4.228533,15.769691,1.989856,train
dish_1559844323,,518.369995,medium,161.0,39.761997,32.740002,18.487,train
dish_1560526408,,67.098175,low,51.0,6.105806,2.743767,1.344815,train
dish_1565981769,,23.104424,low,47.0,0.556065,4.636088,0.417585,train
dish_1551222791,,75.970001,low,104.0,0.749,16.02,3.554,train
dish_1558640450,,80.079994,low,154.0,0.308,21.559999,0.462,train
dish_1566835641,,312.766815,low,546.0,2.569756,14.950245,48.643902,train
dish_1551135590,,10.0,low,25.0,0.05,2.25,0.5,train
dish_1558380181,,374.936005,low,313.0,18.373999,32.721001,29.021999,train
dish_1550775219,,48.950001,low,55.0,0.165,12.650001,0.605,train
dish_1564171888,,345.125885,low,194.0,17.510075,7.637636,36.027115,train
dish_1565724196,,45.68,low,82.0,2.32,5.6,1.92,train
dish_1550788827,,36.0,low,40.0,5.2,0.0,7.36,train
dish_1551566753,,142.630005,low,132.0,2.962,8.96,19.307999,train
dish_1560455203,,115.100845,low,188.0,6.025522,14.741324,2.592316,train
dish_1559842047,,153.690002,low,285.0,0.487,39.529999,1.992,train
dish_1550777256,,115.450005,low,209.0,0.477,28.809999,1.887,train
dish_1565107119,,426.374634,medium,562.0,13.054049,24.603952,45.55122,train
dish_1551373253,,128.639999,low,32.0,10.56,0.416,8.0,train
dish_1565724620,,473.953308,medium,535.0,18.355673,38.361485,40.729763,train
dish_1566934455,,528.042908,medium,395.0,43.884827,39.282497,49.670044,train
dish_1550777418,,169.960007,low,28.0,15.120001,5.88,5.6,train
dish_1551381877,,135.751999,low,96.0,1.875,28.466999,4.26,train
dish_1562704564,,292.022888,low,124.0,13.480252,20.778149,20.163645,train
dish_1563555605,,537.809998,medium,403.0,31.371,39.622002,24.804001,train
dish_1565798591,,148.115723,low,224.0,7.408836,6.33827,13.454783,train
dish_1561577219,,308.891754,low,216.0,14.285876,26.319092,19.739084,train
dish_1551122567,,45.43,low,59.0,0.059,10.03,1.18,train
dish_1562687299,,180.821609,low,196.0,12.194806,18.46726,1.436127,train
dish_1574711517,,0.0,low,158.0,0.0,0.0,0.0,train
dish_1561654707,,199.800003,low,135.0,14.85,2.16,13.5,train
dish_1550708152,,20.059999,low,59.0,0.413,4.012,0.413,train
dish_1561665747,,486.296082,medium,314.0,16.732693,68.086182,19.934381,train
dish_1561574600,,32.980392,low,100.0,1.176471,5.784314,0.980392,train
dish_1561393715,,17.15,low,49.0,0.196,3.43,1.176,train
dish_1566501382,,283.529999,low,330.0,4.0,12.261001,47.963997,train
dish_1563826223,,301.086548,low,139.0,19.621857,5.146894,26.589127,train
dish_1567525712,,510.544769,medium,184.0,40.46138,32.97702,6.916218,train
dish_1550875347,,217.380005,low,159.0,18.417999,7.188,18.688,train
dish_1563220767,,265.894379,low,130.0,14.748608,4.812823,26.540918,train
dish_1559841571,,18.799999,low,5.0,0.335,3.65,0.6,train
dish_1551397714,,23.779999,low,82.0,0.246,7.38,0.902,train
dish_1563909507,,117.925575,low,151.0,9.166178,8.186116,2.891765,train
dish_1561407249,,73.879166,low,56.0,3.48629,2.528108,7.992981,train
dish_1551391795,,158.410004,low,142.0,10.415999,7.98,11.546,train
dish_1563207406,,372.070038,low,443.0,14.062,46.752998,15.986001,train
dish_1562699699,,372.112732,low,217.0,19.35306,20.778339,26.857891,train
dish_1551235109,,156.585999,low,59.0,2.478,24.957001,7.965,train
dish_1551382255,,7.344,low,36.0,0.036,1.404,0.792,train
dish_1565117463,,435.312988,medium,248.0,15.939,53.588001,19.696001,train
dish_1564170173,,79.880005,low,176.0,3.677,11.610001,2.095,train
dish_1551139576,,59.099998,low,150.0,0.362,13.14,3.088,train
dish_1558459602,,2.07,low,9.0,0.036,0.324,0.261,train
dish_1562784242,,85.120003,low,32.0,3.104,10.56,3.52,train
dish_1572889151,,0.0,low,174.0,0.0,0.0,0.0,train
dish_1551389551,,2400.780029,high,133.0,27.552002,732.300049,90.181999,train
dish_1558378634,,874.966003,high,315.0,64.777,44.301998,37.979,train
dish_1551488485,,92.75,low,78.0,6.03,4.155,6.5,train
dish_1551123023,,48.959999,low,72.0,1.008,8.639999,1.728,train
dish_1564516732,,26.545507,low,54.0,0.638884,5.326569,0.479778,train
dish_1550712024,,29.92,low,88.0,0.616,5.984,0.616,train
dish_1558381084,,36.57,low,53.0,0.106,9.54,0.371,train
dish_1551323662,,173.690002,low,192.0,1.655,16.837999,23.303999,train
dish_1560368712,,146.875183,low,142.0,12.029318,8.361059,3.578753,train
dish_1562096608,,176.712036,low,163.0,13.218136,14.911697,13.094923,train
dish_1559578599,,229.97998,low,193.0,9.825,25.422001,10.045,train
dish_1562086037,,68.970001,low,121.0,0.363,16.940001,0.847,train
dish_1562947469,,392.362,low,320.0,19.924,42.094002,12.858,train
dish_1551141628,,63.48,low,46.0,0.966,11.5,2.07,train
dish_1568314951,,496.129456,medium,325.0,30.264463,18.69434,38.371338,train
dish_1563553780,,557.728821,medium,167.0,42.536613,23.808483,25.768,train
dish_1561739160,,34.77,low,61.0,0.183,8.54,0.427,train
dish_1562700906,,59.639149,low,222.0,1.697486,9.371578,3.038182,train
dish_1563997327,,157.878067,low,120.0,14.366603,6.455922,3.164272,train
dish_1563897870,,169.320007,low,249.0,3.486,29.879999,5.976,train
dish_1551568059,,35.669998,low,123.0,0.369,11.070001,1.353,train
dish_1566230300,,401.849976,medium,662.0,4.155,35.613998,47.939003,train
dish_1551393021,,50.370003,low,69.0,3.312,1.311,5.52,train
dish_1550793245,,157.119995,low,220.0,0.517,36.419998,2.768,train
dish_1565725244,,573.546021,medium,590.0,19.376999,28.073997,72.006996,train
dish_1564518488,,248.09465,low,117.0,9.544518,22.05954,17.399502,train
dish_1568141951,,361.81897,low,216.0,12.658842,46.520969,16.076679,train
dish_1560454513,,54.444004,low,62.0,4.520726,3.293843,0.99549,train
dish_1563998279,,565.005005,medium,296.0,31.652304,21.402533,47.960518,train
dish_1558723719,,231.240005,low,40.0,19.799999,9.08,8.96,train
dish_1566245437,,566.311646,medium,462.0,31.866903,15.820466,53.885963,train
dish_1565726848,,102.105309,low,121.0,8.046616,6.780674,2.597133,train
dish_1566938088,,494.496582,medium,381.0,18.896538,44.580452,36.300964,train
dish_1562613974,,416.196686,medium,375.0,19.963217,20.551165,39.229145,train
dish_1560441247,,2.21,low,17.0,0.034,0.374,0.255,train
dish_1558641989,,13.75,low,55.0,0.165,2.75,0.99,train
dish_1562789207,,146.244995,low,55.0,5.17,18.425001,6.16,train
dish_1565637608,,422.28891,medium,278.0,17.309324,22.189262,42.416496,train
dish_1551222188,,9.02,low,22.0,0.044,2.2,0.198,train
dish_1563378344,,419.475006,medium,119.0,19.278,53.193001,8.33,train
dish_1562010130,,638.187561,medium,376.0,37.53344,28.654207,47.262806,train
dish_1565022027,,178.176575,low,267.0,2.549122,17.043879,18.578049,train
dish_1567625294,,51.200001,low,32.0,4.8,2.88,0.64,train
dish_1558110245,,29.07,low,51.0,0.153,7.14,0.357,train
dish_1568320470,,521.038635,medium,341.0,24.96809,44.141685,29.330261,train
dish_1550707110,,645.002014,medium,334.0,43.278999,26.605999,35.141003,train
dish_1558373449,,416.231995,medium,72.0,35.639999,16.344,16.128,train
dish_1573679065,,0.0,low,90.0,0.0,0.0,0.0,train
dish_1551141849,,125.800003,low,85.0,9.35,1.36,8.5,train
dish_1567789154,,382.506012,low,111.0,30.302999,4.662,21.423,train
dish_1562876674,,289.192596,low,157.0,10.211315,30.065914,23.770454,train
dish_1551225764,,105.32,low,117.0,1.098,23.455,2.821,train
dish_1563813221,,19.402905,low,38.0,0.486194,3.369661,1.272276,train
dish_1551486217,,141.419998,low,140.0,6.837,11.493,10.365,train
dish_1568319899,,627.65625,medium,377.0,30.993277,44.54575,41.033432,train
dish_1562097673,,345.657349,low,307.0,29.935171,24.260704,32.70406,train
dish_1562788845,,529.483459,medium,372.0,25.366417,46.558498,39.395699,train
dish_1566934152,,305.065247,low,396.0,15.832462,11.562181,29.805676,train
dish_1565987116,,393.419983,low,397.0,17.283001,10.671,49.667999,train
dish_1551390429,,61.0,low,100.0,0.5,15.000001,1.1,train
dish_1558031133,,136.51001,low,110.0,0.22,32.34,1.76,train
dish_1566333167,,344.544495,low,140.0,14.501362,31.633934,20.294445,train
dish_1561996401,,611.600037,medium,548.0,29.809999,54.195999,29.870001,train
dish_1563216440,,403.786346,medium,352.0,6.472354,39.857891,44.691349,train
dish_1563216717,,246.007996,low,332.0,5.636517,16.284782,33.06871,train
dish_1563898019,,343.977386,low,237.0,22.634478,10.499256,24.180925,train
dish_1566501352,,75.529999,low,170.0,3.04,12.261001,1.564,train
dish_1558630600,,73.839996,low,142.0,0.284,19.879999,0.426,train
dish_1551306958,,4.84,low,22.0,0.066,0.726,0.682,train
dish_1574193262,,0.0,low,203.0,0.0,0.0,0.0,train
dish_1561060976,,265.507263,low,266.0,11.454553,14.35657,28.171125,train
dish_1575997241,,0.0,low,50.0,0.0,0.0,0.0,train
dish_1550769948,,200.12999,low,192.0,9.096,19.914,9.93,train
dish_1558628711,,129.064499,low,129.0,0.129,30.573,1.677,train
dish_1563205927,,160.269501,low,181.0,3.733,15.642001,14.367001,train
dish_1563998323,,634.505066,medium,574.0,32.486301,35.302532,52.964516,train
dish_1559674866,,125.660004,low,303.0,2.329,24.91,4.267,train
dish_1563304881,,739.407654,medium,446.0,21.649536,8.843342,120.443954,train
dish_1558030971,,17.640001,low,49.0,0.049,4.41,0.245,train
dish_1561492703,,113.130577,low,134.0,9.258422,10.046018,11.278057,train
dish_1561654326,,59.79258,low,46.0,3.205161,7.079548,1.472,train
dish_1563395480,,370.521423,low,329.0,14.106581,31.81958,29.161797,train
dish_1558630737,,22.25,low,89.0,0.267,4.45,1.602,train
dish_1551221892,,138.869995,low,174.0,7.127,20.15,12.066,train
dish_1560368972,,196.840424,low,107.0,8.696033,13.621221,14.67344,train
dish_1561661449,,237.075684,low,115.0,10.854464,12.695836,20.978855,train
dish_1558373074,,73.839996,low,142.0,0.284,0.426,19.879999,train
dish_1561393649,,271.540009,low,359.0,7.967,30.854,20.491001,train
dish_1551142509,,49.279999,low,64.0,0.064,10.88,1.28,train
dish_1551233150,,75.900002,low,55.0,1.155,13.75,2.475,train
dish_1559842409,,359.192993,low,179.0,26.644001,24.451,13.334001,train
dish_1563477659,,26.551344,low,52.0,0.665319,4.611115,1.741009,train
dish_1551323035,,241.320007,low,199.0,10.554,23.33,12.352,train
dish_1551324331,,163.649994,low,189.0,6.411,6.214,21.464001,train
dish_1561577573,,755.432922,medium,346.0,40.638695,24.98456,66.063805,train
dish_1551563337,,279.126007,low,81.0,22.113001,3.402,15.633,train
dish_1562611853,,267.213989,low,243.0,15.790093,25.89777,9.070109,train
dish_1551124322,,3.92,low,14.0,0.056,0.742,0.308,train
dish_1561575192,,122.989189,low,236.0,8.137642,11.167095,4.637902,train
dish_1563220987,,224.987503,low,110.0,12.479591,4.072388,22.457699,train
dish_1564685183,,127.107117,low,150.0,10.841025,7.109585,2.239599,train
dish_1558380464,,277.488007,low,48.0,23.76,10.896,10.752001,train
dish_1560454539,,122.274002,low,119.0,4.748726,17.543842,3.84549,train
dish_1558630038,,12.75,low,51.0,0.153,2.55,0.918,train
dish_1551322890,,137.639999,low,93.0,10.23,1.488,9.3,train
dish_1551133870,,21.08,low,62.0,0.124,4.96,0.496,train
dish_1551486277,,141.419998,low,140.0,6.837,11.493,10.365,train
dish_1561996084,,205.579987,low,38.0,15.959999,0.532,14.06,train
dish_1558629578,,22.5,low,90.0,0.27,4.5,1.62,train
dish_1562872432,,259.08316,low,257.0,5.250878,20.299112,31.286116,train
dish_1563305401,,483.215302,medium,332.0,29.111307,21.912695,32.943996,train
dish_1562958603,,171.839996,low,93.0,10.417,9.436001,10.408,train
dish_1563378660,,334.800018,low,124.0,9.92,49.972,11.556801,train
dish_1562008936,,57.639999,low,131.0,2.751,5.633,4.192,train
dish_1565884738,,228.659988,low,463.0,0.926,7.036,41.130001,train
dish_1551229028,,61.390003,low,82.0,0.715,12.19,2.178,train
dish_1564503219,,213.859985,low,242.0,8.008,1.82,29.059999,train
dish_1561749664,,288.197937,low,162.0,14.621815,6.377819,30.084497,train
dish_1551139675,,44.099998,low,49.0,6.37,0.0,9.016,train
dish_1562774129,,73.083549,low,77.0,2.898097,11.336127,1.539,train
dish_1561580628,,72.434044,low,156.0,4.653638,6.681383,2.701085,train
dish_1558725621,,349.220032,low,223.0,25.268999,23.760002,15.818001,train
dish_1550859977,,56.440002,low,83.0,1.162,9.96,1.992,train
dish_1562790224,,312.749756,low,116.0,30.397385,7.830093,6.847874,train
dish_1551375715,,25.84,low,76.0,0.152,6.08,0.608,train
dish_1551226892,,67.580002,low,31.0,0.899,13.95,1.86,train
dish_1568315177,,637.806702,medium,497.0,36.816135,34.708759,45.134315,train
dish_1561575170,,42.75,low,171.0,0.513,8.55,3.078,train
dish_1563910639,,697.289185,medium,447.0,29.137266,20.529985,80.965355,train
dish_1562085132,,91.970001,low,17.0,7.14,0.238,6.29,train
dish_1560456794,,205.283386,low,188.0,23.160921,7.713231,24.065845,train
dish_1563479655,,321.230652,low,282.0,15.110439,22.404507,24.518604,train
dish_1562876645,,220.774597,low,112.0,7.151315,15.845915,22.033455,train
dish_1562876618,,114.336998,low,43.0,4.042,14.405001,4.816,train
dish_1563468327,,351.886047,low,483.0,9.768622,57.495316,12.099887,train
dish_1551226308,,45.780003,low,21.0,0.609,9.45,1.26,train
dish_1560887457,,389.264343,low,246.0,14.28046,48.705952,17.193094,train
dish_1551306691,,121.860001,low,168.0,0.72,21.153999,8.594,train
dish_1551567396,,142.449997,low,147.0,6.056,4.795,18.556,train
dish_1563555100,,190.920013,low,186.0,12.467999,7.712,11.792,train
dish_1561574215,,93.235489,low,134.0,7.88034,4.701405,2.220979,train
dish_1551378490,,117.113998,low,138.0,0.447,25.874001,4.475,train
dish_1562774159,,90.76355,low,129.0,3.002097,15.496128,1.955,train
dish_1566501324,,65.269997,low,113.0,2.926,10.038,1.051,train
dish_1550785526,,157.01001,low,252.0,15.832,11.485001,23.705,train
dish_1562009006,,470.716644,medium,323.0,25.425642,21.06357,38.975388,train
dish_1558461792,,331.0,low,233.0,20.195999,34.499001,10.543,train
dish_1565895808,,51.80175,low,99.0,2.571525,6.75675,1.73745,train
dish_1551374946,,61.0,low,100.0,0.5,15.000001,1.1,train
dish_1565035802,,69.200005,low,250.0,0.571,14.785,3.714,train
dish_1551391122,,191.339996,low,282.0,7.175,24.550999,12.249,train
dish_1564675118,,177.188782,low,238.0,4.080829,34.125175,2.032732,train
dish_1562787817,,348.898071,low,184.0,20.61557,16.096539,24.512394,train
dish_1558719570,,74.360001,low,143.0,0.286,20.02,0.429,train
dish_1565379251,,32.936092,low,67.0,0.792689,6.608891,0.59528,train
dish_1558722883,,15.0,low,60.0,0.18,3.0,1.08,train
dish_1551318716,,118.43,low,249.0,2.117,23.59,4.849,train
dish_1550710448,,48.91,low,67.0,3.216,1.273,5.36,train
dish_1551487560,,132.009995,low,139.0,10.805,7.763999,4.151,train
dish_1560975517,,42.389999,low,99.0,1.858,4.608,3.064,train
dish_1561747075,,646.588074,medium,301.0,32.647552,31.982321,55.615631,train
dish_1560442303,,444.769989,medium,297.0,25.354,30.082001,24.217001,train
dish_1550779282,,372.167999,low,108.0,29.484001,4.536,20.844,train
dish_1559849537,,549.52301,medium,393.0,30.711,65.328995,15.438001,train
dish_1550775273,,19.949999,low,57.0,0.228,3.99,1.368,train
dish_1565195362,,98.578537,low,103.0,2.512195,18.087807,1.004878,train
dish_1560357832,,181.351425,low,82.0,10.603177,17.474182,4.632458,train
dish_1551490670,,51.75,low,45.0,4.815,2.835,0.36,train
dish_1562008549,,417.129517,medium,405.0,12.240784,55.659386,22.356302,train
dish_1551490433,,6.936,low,34.0,0.034,1.326,0.748,train
dish_1565640549,,45.482903,low,139.0,1.568471,7.043886,2.641478,train
dish_1574443421,,0.0,low,91.0,0.0,0.0,0.0,train
dish_1565987298,,211.138992,low,88.0,10.094469,16.614517,12.885552,train
dish_1558719215,,17.280001,low,96.0,0.192,3.744,0.864,train
dish_1568649354,,72.870728,low,129.0,1.676927,14.402927,1.740146,train
dish_1561999309,,98.230621,low,127.0,5.124406,11.840761,3.291317,train
dish_1559846073,,39.289997,low,85.0,0.287,9.13,1.192,train
dish_1550712403,,100.5,low,25.0,8.25,0.325,6.25,train
dish_1567525681,,456.444794,medium,174.0,36.261379,32.837017,3.216218,train
dish_1551303644,,80.400002,low,15.0,5.25,7.95,1.05,train
dish_1561577731,,274.257721,low,334.0,13.256033,13.37958,26.309046,train
dish_1551565068,,109.360008,low,81.0,3.384,8.934999,11.301,train
dish_1564159520,,227.220001,low,42.0,17.639999,0.588,15.54,train
dish_1564590254,,248.535843,low,432.0,3.610219,54.172783,3.239488,train
dish_1562700524,,89.10878,low,174.0,5.059612,10.023355,3.107222,train
dish_1551487779,,58.0,low,40.0,2.4,0.6,8.4,train
dish_1550793093,,92.299995,low,71.0,0.213,19.879999,1.917,train
dish_1550707958,,116.589996,low,107.0,5.394,6.77,10.220999,train
dish_1563913709,,337.888184,low,263.0,13.28425,42.313908,13.815399,train
dish_1565379788,,49.649929,low,101.0,1.194949,9.962658,0.897363,train
dish_1558639949,,21.76,low,64.0,0.128,5.12,0.512,train
dish_1565898230,,780.202026,medium,500.0,42.676907,19.73115,73.94603,train
dish_1558638896,,22.68,low,126.0,0.252,4.914,1.134,train
dish_1550713462,,44.530003,low,61.0,2.928,1.159,4.88,train
dish_1551138180,,22.780001,low,67.0,0.469,4.556,0.469,train
dish_1563476408,,990.400024,high,513.0,47.925026,55.908291,79.199821,train
dish_1560888849,,168.964127,low,107.0,5.855534,7.567453,20.427921,train
dish_1566850099,,113.057968,low,112.0,10.687347,4.140735,1.525551,train
dish_1558115960,,39.27,low,51.0,0.051,8.67,1.02,train
dish_1562775356,,177.600006,low,120.0,13.2,1.92,12.0,train
dish_1561752535,,358.001984,low,307.0,18.121077,21.717422,28.101458,train
dish_1551377828,,223.310013,low,213.0,8.290999,34.720001,4.805,train
dish_1566851155,,295.284393,low,260.0,11.076624,40.562012,9.830684,train
dish_1563568292,,276.682983,low,193.0,7.782,47.635002,9.628,train
dish_1561576257,,180.87999,low,134.0,10.321,20.493,2.411,train
dish_1550785915,,256.73999,low,157.0,9.035001,23.899,17.773001,train
dish_1551381285,,108.100006,low,173.0,1.354,24.34,3.979,train
dish_1565107171,,501.884644,medium,724.0,13.378048,44.091949,46.59222,train
dish_1568145027,,97.290001,low,69.0,4.692,12.42,1.449,train
dish_1562602627,,577.176025,medium,171.0,43.237999,25.251999,22.148001,train
dish_1561480439,,155.161987,low,189.0,4.895,24.115999,5.747,train
dish_1550772199,,60.829998,low,79.0,0.079,13.43,1.58,train
dish_1551492790,,103.279999,low,194.0,6.483,8.936001,5.644,train
dish_1562611878,,286.894592,low,311.0,16.6621,28.178411,9.673808,train
dish_1561062171,,101.142975,low,58.0,4.821342,5.760973,7.957409,train
dish_1566242195,,103.410004,low,220.0,4.588,15.791,2.044,train
dish_1559925037,,54.099998,low,10.0,4.2,0.14,3.7,train
dish_1551384115,,100.084,low,205.0,0.374,24.844,1.826,train
dish_1562613376,,371.963898,low,267.0,24.07642,16.677065,23.388559,train
dish_1557936645,,11.88,low,36.0,0.108,2.88,0.252,train
dish_1561753168,,245.501923,low,138.0,12.455622,5.432957,25.627535,train
